"Date","depth_mid","var_aeme","depth_from","depth_to","value","lake"
2001-11-28,0,"PHS_frp",0,0,0.02,NA
2001-11-28,0,"PHS_tp",0,0,0.03,NA
2001-11-28,0,"PHY_tchla",0,0,13.7,NA
2001-11-28,0,"RAD_secchi",0,0,0.8,NA
2001-11-28,0,"ext_NCS_tur",0,0,10,NA
2001-11-28,1,"CHM_oxy",1,1,8.4,NA
2001-11-28,1,"HYD_temp",1,1,20,NA
2001-11-28,2,"CHM_oxy",2,2,8.2,NA
2001-11-28,2,"HYD_temp",2,2,19.7,NA
2001-11-28,3,"CHM_oxy",3,3,7.9,NA
2001-11-28,3,"HYD_temp",3,3,19.5,NA
2001-11-28,4,"CHM_oxy",4,4,7.8,NA
2001-11-28,4,"HYD_temp",4,4,19.4,NA
2001-11-28,5,"CHM_oxy",5,5,7.7,NA
2001-11-28,5,"HYD_temp",5,5,19.3,NA
2001-11-28,5,"NCS_tss",5,5,2.9,NA
2001-11-28,5,"NIT_amm",5,5,0.01,NA
2001-11-28,5,"PHS_frp",5,5,0.01,NA
2001-11-28,5,"PHY_tchla",5,5,2.9,NA
2001-11-28,5,"ext_NCS_tur",5,5,9.6,NA
2001-11-28,6,"CHM_oxy",6,6,5,NA
2001-11-28,6,"HYD_temp",6,6,17.8,NA
2001-11-28,7,"CHM_oxy",7,7,3.9,NA
2001-11-28,7,"HYD_temp",7,7,16.9,NA
2001-11-28,8,"CHM_oxy",8,8,3.7,NA
2001-11-28,8,"HYD_temp",8,8,16.8,NA
2001-11-28,9,"CHM_oxy",9,9,3.2,NA
2001-11-28,9,"HYD_temp",9,9,16.6,NA
2002-02-18,0,"CHM_oxy",0,0,9.9,NA
2002-02-18,0,"HYD_temp",0,0,23.6,NA
2002-02-18,0,"NCS_tss",0,0,3.4,NA
2002-02-18,0,"NIT_amm",0,0,0.01,NA
2002-02-18,0,"NIT_nnn",0,0,0.009,NA
2002-02-18,0,"PHS_frp",0,0,0.02,NA
2002-02-18,0,"PHY_tchla",0,0,15.2,NA
2002-02-18,0,"RAD_secchi",0,0,0.7,NA
2002-02-18,0,"ext_NCS_tur",0,0,11.7,NA
2002-02-18,1,"HYD_temp",1,1,22.1,NA
2002-02-18,2,"CHM_oxy",2,2,8.1,NA
2002-02-18,2,"HYD_temp",2,2,21.5,NA
2002-02-18,3,"HYD_temp",3,3,21.1,NA
2002-02-18,4,"CHM_oxy",4,4,5.8,NA
2002-02-18,4,"HYD_temp",4,4,21,NA
2002-02-18,5,"CHM_oxy",5,5,4.4,NA
2002-02-18,5,"HYD_temp",5,5,20.8,NA
2002-02-18,5,"NCS_tss",5,5,1.8,NA
2002-02-18,5,"NIT_amm",5,5,0.02,NA
2002-02-18,5,"NIT_nnn",5,5,0.016,NA
2002-02-18,5,"PHS_tp",5,5,0.04,NA
2002-02-18,5,"PHY_tchla",5,5,3.9,NA
2002-02-18,5,"ext_NCS_tur",5,5,11.6,NA
2002-02-18,6,"CHM_oxy",6,6,2.5,NA
2002-02-18,6,"HYD_temp",6,6,20.6,NA
2002-02-18,7,"CHM_oxy",7,7,1.6,NA
2002-02-18,7,"HYD_temp",7,7,20.4,NA
2002-02-18,8,"CHM_oxy",8,8,0.3,NA
2002-02-18,8,"HYD_temp",8,8,20.2,NA
2002-06-17,0,"CHM_oxy",0,0,10.3,NA
2002-06-17,0,"NCS_tss",0,0,4,NA
2002-06-17,0,"NIT_amm",0,0,0.01,NA
2002-06-17,0,"NIT_nnn",0,0,0.028,NA
2002-06-17,0,"PHS_frp",0,0,0.01,NA
2002-06-17,0,"PHS_tp",0,0,0.03,NA
2002-06-17,0,"PHY_tchla",0,0,15.5,NA
2002-06-17,0,"RAD_secchi",0,0,0.8,NA
2002-06-17,0,"ext_NCS_tur",0,0,11.2,NA
2002-06-17,1,"HYD_temp",1,1,13.8,NA
2002-06-17,2,"CHM_oxy",2,2,10.2,NA
2002-06-17,3,"CHM_oxy",3,3,10.1,NA
2002-06-17,4,"CHM_oxy",4,4,10,NA
2002-06-17,5,"NCS_tss",5,5,3.3,NA
2002-06-17,5,"NIT_nnn",5,5,0.03,NA
2002-06-17,5,"PHY_tchla",5,5,11,NA
2002-06-17,5,"ext_NCS_tur",5,5,11.8,NA
2002-06-17,8,"HYD_temp",8,8,13.6,NA
2002-06-17,12,"CHM_oxy",12,12,0.5,NA
2002-06-17,12,"HYD_temp",12,12,13.7,NA
2002-08-28,0,"CHM_oxy",0,0,9.5,NA
2002-08-28,0,"HYD_temp",0,0,13.3,NA
2002-08-28,0,"NCS_tss",0,0,6.2,NA
2002-08-28,0,"NIT_amm",0,0,0.01,NA
2002-08-28,0,"NIT_nnn",0,0,0.075,NA
2002-08-28,0,"PHS_frp",0,0,0.03,NA
2002-08-28,0,"PHY_tchla",0,0,18.5,NA
2002-08-28,0,"RAD_secchi",0,0,0.7,NA
2002-08-28,0,"ext_NCS_tur",0,0,13,NA
2002-08-28,1,"HYD_temp",1,1,13.2,NA
2002-08-28,2,"HYD_temp",2,2,13,NA
2002-08-28,3,"CHM_oxy",3,3,9.4,NA
2002-08-28,3,"HYD_temp",3,3,12.5,NA
2002-08-28,4,"HYD_temp",4,4,12.1,NA
2002-08-28,5,"NCS_tss",5,5,4.3,NA
2002-08-28,5,"NIT_amm",5,5,0.02,NA
2002-08-28,5,"NIT_nnn",5,5,0.071,NA
2002-08-28,5,"PHS_frp",5,5,0.02,NA
2002-08-28,5,"PHS_tp",5,5,0.03,NA
2002-08-28,5,"PHY_tchla",5,5,9.2,NA
2002-08-28,5,"ext_NCS_tur",5,5,14,NA
2002-08-28,7,"CHM_oxy",7,7,9.1,NA
2002-08-28,8,"CHM_oxy",8,8,9.2,NA
2002-08-28,9,"HYD_temp",9,9,12,NA
2002-08-28,10,"CHM_oxy",10,10,7.6,NA
2002-11-20,0,"CHM_oxy",0,0,9.2,NA
2002-11-20,0,"HYD_temp",0,0,17.5,NA
2002-11-20,0,"NCS_tss",0,0,3.3,NA
2002-11-20,0,"NIT_amm",0,0,0.01,NA
2002-11-20,0,"NIT_nnn",0,0,0.007,NA
2002-11-20,0,"PHS_frp",0,0,0.01,NA
2002-11-20,0,"PHS_tp",0,0,0.02,NA
2002-11-20,0,"PHY_tchla",0,0,4.2,NA
2002-11-20,0,"RAD_secchi",0,0,0.7,NA
2002-11-20,0,"ext_NCS_tur",0,0,10.9,NA
2002-11-20,1,"HYD_temp",1,1,17.2,NA
2002-11-20,2,"HYD_temp",2,2,16.8,NA
2002-11-20,5,"CHM_oxy",5,5,8.9,NA
2002-11-20,5,"NCS_tss",5,5,3,NA
2002-11-20,5,"NIT_amm",5,5,0.03,NA
2002-11-20,5,"NIT_nnn",5,5,0.006,NA
2002-11-20,5,"PHY_tchla",5,5,3.9,NA
2002-11-20,5,"ext_NCS_tur",5,5,10.5,NA
2002-11-20,7,"CHM_oxy",7,7,9,NA
2002-11-20,7,"HYD_temp",7,7,16.7,NA
2003-03-06,0,"CHM_oxy",0,0,8.1,NA
2003-03-06,0,"HYD_temp",0,0,21.2,NA
2003-03-06,0,"NCS_tss",0,0,4.5,NA
2003-03-06,0,"NIT_nnn",0,0,0.004,NA
2003-03-06,0,"PHY_tchla",0,0,7.2,NA
2003-03-06,0,"RAD_secchi",0,0,1,NA
2003-03-06,0,"ext_NCS_tur",0,0,5.4,NA
2003-03-06,1,"HYD_temp",1,1,21.1,NA
2003-03-06,2,"CHM_oxy",2,2,7.9,NA
2003-03-06,2,"HYD_temp",2,2,21,NA
2003-03-06,3,"HYD_temp",3,3,20.9,NA
2003-03-06,4,"CHM_oxy",4,4,7.4,NA
2003-03-06,4,"HYD_temp",4,4,20.7,NA
2003-03-06,5,"CHM_oxy",5,5,6.2,NA
2003-03-06,5,"HYD_temp",5,5,20.3,NA
2003-03-06,5,"NCS_tss",5,5,2.5,NA
2003-03-06,5,"NIT_amm",5,5,0.01,NA
2003-03-06,5,"NIT_nnn",5,5,0.005,NA
2003-03-06,5,"PHS_frp",5,5,0.01,NA
2003-03-06,5,"PHS_tp",5,5,0.03,NA
2003-03-06,5,"PHY_tchla",5,5,3.3,NA
2003-03-06,5,"ext_NCS_tur",5,5,5.8,NA
2003-03-06,6,"CHM_oxy",6,6,5,NA
2003-03-06,6,"HYD_temp",6,6,20.1,NA
2003-03-06,7,"CHM_oxy",7,7,4.2,NA
2003-03-06,7,"HYD_temp",7,7,19.8,NA
2003-03-06,8,"CHM_oxy",8,8,2.7,NA
2003-03-06,8,"HYD_temp",8,8,19.6,NA
2003-03-06,9,"CHM_oxy",9,9,1.5,NA
2003-03-06,9,"HYD_temp",9,9,19.3,NA
2003-05-08,0,"CHM_oxy",0,0,7.9,NA
2003-05-08,0,"HYD_temp",0,0,17.9,NA
2003-05-08,0,"NCS_tss",0,0,2.3,NA
2003-05-08,0,"NIT_nnn",0,0,0.009,NA
2003-05-08,0,"PHS_frp",0,0,0.01,NA
2003-05-08,0,"PHS_tp",0,0,0.02,NA
2003-05-08,0,"PHY_tchla",0,0,3.9,NA
2003-05-08,0,"RAD_secchi",0,0,1.2,NA
2003-05-08,0,"ext_NCS_tur",0,0,3.9,NA
2003-05-08,1,"CHM_oxy",1,1,7.4,NA
2003-05-08,1,"HYD_temp",1,1,17.5,NA
2003-05-08,4,"CHM_oxy",4,4,7.1,NA
2003-05-08,4,"HYD_temp",4,4,17.4,NA
2003-05-08,5,"NCS_tss",5,5,1.9,NA
2003-05-08,5,"NIT_amm",5,5,0.01,NA
2003-05-08,5,"NIT_nnn",5,5,0.005,NA
2003-05-08,5,"PHY_tchla",5,5,5.4,NA
2003-05-08,5,"ext_NCS_tur",5,5,3.8,NA
2003-05-08,6,"CHM_oxy",6,6,7.3,NA
2003-05-08,7,"CHM_oxy",7,7,7.2,NA
2003-05-08,7,"HYD_temp",7,7,17.3,NA
2003-11-20,0,"CHM_oxy",0,0,8.5,NA
2003-11-20,0,"HYD_temp",0,0,19.6,NA
2003-11-20,0,"NCS_tss",0,0,2.9,NA
2003-11-20,0,"NIT_nnn",0,0,0.006,NA
2003-11-20,0,"PHS_tp",0,0,0.03,NA
2003-11-20,0,"PHY_tchla",0,0,9.9,NA
2003-11-20,0,"RAD_secchi",0,0,0.6,NA
2003-11-20,0,"ext_NCS_tur",0,0,11.6,NA
2003-11-20,1,"CHM_oxy",1,1,8.4,NA
2003-11-20,1,"HYD_temp",1,1,18.7,NA
2003-11-20,2,"CHM_oxy",2,2,7.2,NA
2003-11-20,2,"HYD_temp",2,2,17.7,NA
2003-11-20,3,"CHM_oxy",3,3,6.9,NA
2003-11-20,3,"HYD_temp",3,3,17,NA
2003-11-20,4,"CHM_oxy",4,4,6.8,NA
2003-11-20,5,"CHM_oxy",5,5,6.6,NA
2003-11-20,5,"HYD_temp",5,5,16.9,NA
2003-11-20,5,"NCS_tss",5,5,2.4,NA
2003-11-20,5,"NIT_amm",5,5,0.01,NA
2003-11-20,5,"PHS_frp",5,5,0.02,NA
2003-11-20,5,"PHS_tp",5,5,0.04,NA
2003-11-20,5,"PHY_tchla",5,5,12.7,NA
2003-11-20,5,"ext_NCS_tur",5,5,12.3,NA
2003-11-20,6,"CHM_oxy",6,6,6.2,NA
2003-11-20,6,"HYD_temp",6,6,16.8,NA
2003-11-20,7,"CHM_oxy",7,7,5.7,NA
2003-11-20,7,"HYD_temp",7,7,16.6,NA
2003-11-20,8,"CHM_oxy",8,8,4.9,NA
2003-11-20,8,"HYD_temp",8,8,16.5,NA
2004-02-26,0,"CHM_oxy",0,0,9.1,NA
2004-02-26,0,"CHM_ph",0,0,7.7,NA
2004-02-26,0,"HYD_temp",0,0,20.5,NA
2004-02-26,0,"NCS_tss",0,0,3.6,NA
2004-02-26,0,"NIT_amm",0,0,0,NA
2004-02-26,0,"NIT_nnn",0,0,0.015,NA
2004-02-26,0,"PHS_frp",0,0,0.01,NA
